imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt0758032,0.0,,,0.0,[],,275446.0,en,December Kisses,"Drama - Freddy, an injured man on the run, is taken in by Thomas, a kindhearted priest, and nursed back to health in the bell tower of the church by the priest's beautiful and innocent daughter, Anna. It doesn't take long for a romance to bloom between Freddy and Anna, leaving Thomas to choose between his religious commitment to help the vulnerable and his love for his daughter. -  Achim Amme, Frauke Bartels, Sarah Blohm",0.6000000000000001,/5Y6JoyJity2k9uCpbkeOOkjqRsS.jpg,[],[],2001-01-01,0.0,0.0,[],Released,,December Kisses,0.0,0.0,0.0,
tt0759610,0.0,/ewRRd3a4bQyMJePD8zxLgACEwwQ.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,472561.0,pl,Listy miłosne,,0.6000000000000001,/9FBFuaGw9krS6bCwLbfdcuGEbB2.jpg,"[{'id': 94203, 'logo_path': None, 'name': 'Studio Filmowe Indeks', 'origin_country': ''}, {'id': 266, 'logo_path': None, 'name': 'Agencja Produkcji Filmowej', 'origin_country': 'PL'}, {'id': 250, 'logo_path': '/evWKasiElVQywuKv2dI72P9twz8.png', 'name': 'Canal+ Polska', 'origin_country': 'PL'}, {'id': 94204, 'logo_path': None, 'name': 'Łódzkie Centrum Filmowe', 'origin_country': ''}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2001-10-01,0.0,0.0,"[{'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Listy miłosne,0.0,0.0,0.0,
tt0772749,0.0,,,0.0,[],,677793.0,es,Carreras de muerte,,0.6000000000000001,,[],"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2001-01-01,0.0,90.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Carreras de muerte,0.0,5.0,2.0,
tt0772799,0.0,,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,119247.0,es,Emisario del Odio,,0.6000000000000001,/hOwTygJYh4V6bgDKfgWlZTDo9oa.jpg,[],"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2001-01-01,0.0,96.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Emisario del Odio,0.0,5.0,2.0,
tt0773119,0.0,,,0.0,[],,677814.0,en,Sotana roja,Mexican feature film,0.6000000000000001,,[],"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2001-01-01,0.0,90.0,[],Released,,Sotana roja,0.0,5.0,2.0,
tt0777822,0.0,/ePleDIucj6ADMAtTcHWBNFeBq9b.jpg,,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,719607.0,ja,ダブルス,"A hard-up locksmith and a vengeful computer nerd meet online, adopting the monikers Key and Gun respectively. Together they hatch a perfect heist against a consulting company -- Gun's former employer. At first everything goes perfectly. Gun's expert hacking from his laptop and Key's veteran touch quickly open the safe. Unfortunately, an overzealous security guard makes an unscheduled visit. After dispatching him, the two flee to the closest elevator, only to get stuck between the eighth and ninth floors",0.6000000000000001,/yDilAaovEJu1SopJo1cnPekkaqQ.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-04-21,0.0,91.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Doubles,0.0,7.0,1.0,
tt0777881,0.0,/7EftBhvPztdQGp1UMQorwZBSKi4.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,358543.0,ja,羊のうた,"Ever since his mother died, Kazuna Takashiro has been living under the roof of Mr. And Mrs. Eda, who are his father’s friends. One day, he passes out while working as a model in an art class. Repeated nightmarish imageries invade his mind, and, without even knowing, he heads toward his old home.  Once he gets there, he is reunited with his older sister, Chizuna, who tells him about the secret of the grave “illness” that runs in their family. An illness that make them overcome with a desire for blood of others.  When Kazuna’s symptoms are all apparent with shivering fit and all, Chizuna tries to give him her own blood, and remarks that nothing can be done about it…",1.067,/6LA98DjoREFkg3y1mdDtVuwpGUr.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2002-03-30,0.0,109.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,The Lament of a Lamb,0.0,4.2,4.0,
tt0778015,0.0,,,0.0,[],,677817.0,es,Un ratero muy... decente,,0.6000000000000001,,[],"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2001-01-01,0.0,90.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Un ratero muy... decente,0.0,5.0,2.0,
tt0778139,0.0,,,0.0,[],,677816.0,en,Tropezando con el cielo,Mexican feature film,0.6000000000000001,,[],"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2001-01-01,0.0,90.0,[],Released,,Tropezando con el cielo,0.0,5.0,2.0,
tt0793607,0.0,/lyp1BIWnCOyXrmStikV6xaIEHBL.jpg,,0.0,"[{'id': 10751, 'name': 'Family'}]",,695825.0,fa,"Yeki bood, Yeki Nabood","In 'Once upon a time,' ('Yeki Bood Yeki Nabood', 2000), a magical letter transports two men, Fahrad and Iraj, to a small house in the middle of the countryside - and into a world that's filled with cute talking animals.The men are happy to go along with it, but when the animals follow them back to the city, there are much bigger problems to solve. A delightful film for young children.",0.6000000000000001,/65s4XmXEZH5k7TkUuc96WK7ZYS3.jpg,[],[],,0.0,94.0,"[{'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,Once Upon a Time,0.0,0.0,0.0,
tt0794062,0.0,,,0.0,[],,399766.0,en,Antimoz iverieli,The movie about Antimoz,0.6000000000000001,,"[{'id': 437, 'logo_path': '/nu20mtwbEIhUNnQ5NXVhHsNknZj.png', 'name': 'Heyday Films', 'origin_country': 'GB'}, {'id': 923, 'logo_path': '/5UQsZrfbfG2dYJbx8DxfoTr2Bvu.png', 'name': 'Legendary Pictures', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'GE', 'name': 'Georgia'}]",2001-11-20,0.0,120.0,[],Released,,Antimoz iverieli,0.0,5.5,2.0,
tt0807944,0.0,,,500000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,69401.0,ta,தீனா,"A local gangster and his adopted brother rule over a town together. However, their relationship turns sour after the man's sister dies due to the gangster's mistake.",2.319,/8CcUR3MbY1lSHlts6KiqVQNnEbb.jpg,"[{'id': 80492, 'logo_path': None, 'name': 'Vijayam Cine Combines', 'origin_country': ''}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2001-01-14,500000.0,157.0,"[{'english_name': 'Tamil', 'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,,Dheena,0.0,6.0,13.0,
tt0809228,0.0,,,0.0,[],,677800.0,es,El rey de la mota,,0.6000000000000001,/sMz058eEMLfHAct1jwjTGakU5T3.jpg,[],"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2001-01-01,0.0,90.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,El rey de la mota,0.0,5.0,2.0,
tt0810831,0.0,/foJtMkj948xDdfKkAemGplkQ9ly.jpg,"{'id': 39244, 'name': 'Digimon Collection', 'poster_path': '/eeHgXzsLtX7UqaBXSgxtnTqRQJK.jpg', 'backdrop_path': '/vfwyCkgzgoQ1l0trt7wIr77VL4Q.jpg'}",0.0,"[{'id': 16, 'name': 'Animation'}]",,36200.0,ja,デジモンテイマーズ 冒険者たちの戦い,"Omnimon confronts Mephistomon (who was formed from Apocalymon's data) in a dark corner of the Digital World over Mephistomon's attempt to destroy both the Digital World and the Real World and incorporate the data in order to become truly invincible. They fight, but then Mephistomon sees a chance and slips into the Real World.",8.425,/zZwRkkmhoGiMsrrCtxIuS9I7uvG.jpg,"[{'id': 5542, 'logo_path': '/ayE4LIqoAWotavo7xdvYngwqGML.png', 'name': 'Toei Animation', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-07-14,0.0,50.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Digimon Tamers: Battle of Adventurers,0.0,7.0,13.0,G
tt0831848,0.0,/tMu1ceUmscHoOJFCkz3HmTRBAg3.jpg,"{'id': 117354, 'name': 'Crayon Shin-chan Collection', 'poster_path': '/aiTYikDrdjqfmJ854YDgJ14i0tu.jpg', 'backdrop_path': '/fOk4eUe2nNyErJEi8pukiClhUZV.jpg'}",0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",,37280.0,ja,クレヨンしんちゃん 嵐を呼ぶモーレツ！オトナ帝国の逆襲,Shin-chan must rescue the adults of Kasukabe when they mysteriously abandon their responsibilities to relive their youth at the new 20th-century expo.,10.095,/sXtkex22LE9vodb0MmXaSKQBisj.jpg,"[{'id': 5141, 'logo_path': '/fK2QKfHdSdw42Xx4MiD7KhDufBV.png', 'name': 'Shin-Ei Animation', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-04-21,0.0,90.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Crayon Shin-chan: Storm-invoking Passion! The Adult Empire Strikes Back,0.0,8.133,45.0,
tt0832449,0.0,/qgaVJE4SK2qRtggVyRlISKQ1zBE.jpg,"{'id': 23456, 'name': 'One Piece Collection', 'poster_path': '/89eVIW6qPr2x6DrsphrqKQAoMRM.jpg', 'backdrop_path': '/3RqSKjokWlXyTBUt3tcR9CrOG57.jpg'}",0.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",https://one-piece.com/comicsanime/movie/detail/2.html,23446.0,ja,ワンピース ねじまき島の冒険,"Relaxing on a cozy beach, the Straw Hat Pirates are taking a rest from their quest. Right until Luffy noticed the Going Merry has been hijacked and sailed off from the beach. This leads them to search the ship and find the thief who took it from them. They ran into a duo named the Theif Brothers, who informed them that their ship was stolen by a group of pirates called the Trump Kyoudai. When they encountered the Trump Pirates, Nami ended up getting kidnapped as well as Luffy's hat. They tracked down the pirates to their base on Clockwork Island. Now Luffy, Zoro, Sanji, Usopp, and the Theif Brothers must reclaim the Going Merry, Save Nami, and get back Shank's straw hat.",27.354,/cXHTcUfCs6LvVjmhx3EzYgQRXWU.jpg,"[{'id': 5542, 'logo_path': '/ayE4LIqoAWotavo7xdvYngwqGML.png', 'name': 'Toei Animation', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-03-03,0.0,60.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,One Piece: Clockwork Island Adventure,0.0,7.005,209.0,PG-13
tt0833481,0.0,/zebXV8dFIznSkr1Dhq1jGMpIkfF.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,1049308.0,zh,考试一家亲,,0.6000000000000001,/iFrLxCebzvs6yke0oJdkxR3QwtL.jpg,[],"[{'iso_3166_1': 'CN', 'name': 'China'}]",2001-01-01,0.0,0.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,,考试一家亲,0.0,0.0,0.0,
tt0845479,0.0,,,0.0,[],,677808.0,es,Malditos violadores,,0.6000000000000001,/kaww3NJf6GrO2BvwldQNkDC8VVw.jpg,[],"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",2001-01-01,0.0,90.0,[],Released,,Malditos violadores,0.0,5.0,2.0,
tt0847758,0.0,/6lNRn50Rl18R8kFEQkqMgjWJ8EO.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,277429.0,hi,Pyaar Zindagi Hai,"This Bollywood tragedy tells the story of Pratap Singh, an army major who falls madly in love with his wife's younger sister, Priya, to the point where he is prepared to give up everything to win her attentions. Pratap sets his plan in motion by killing his wife and then telling his father-in-law and Priya that she died of a heart attack, subsequently manipulating them into living with him under the pretext of needing help with his infant son.",1.203,/tppK1AmO2bNNni1OT9mqPhFQWrC.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2001-09-07,0.0,157.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,Love is Life,Pyaar Zindagi Hai,0.0,0.0,0.0,
tt0867181,0.0,,,5000.0,"[{'id': 53, 'name': 'Thriller'}]",,749151.0,en,Patient,"Patient introduces us two brothers, Jode and Sean Wildman, who are polar opposites. Jode, the impatient brother, will occasionally do things like take a crowbar and a hammer to the trunk of his car in search of his lost keys. Sean, the level-headed, anal brother, would never think iron his socks simply because he gets them dry-cleaned.",0.6000000000000001,/gCnyHZz6qOTqWn3NqsShVP0riea.jpg,"[{'id': 141193, 'logo_path': None, 'name': 'Milknose Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-07-27,0.0,88.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Only a miracle can save Sean now,Patient,0.0,0.0,0.0,
tt0880482,0.0,,,0.0,"[{'id': 10752, 'name': 'War'}]",,960528.0,fr,Seduction Of The Will,,0.6000000000000001,,"[{'id': 173117, 'logo_path': None, 'name': 'Light Horse Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-01-02,0.0,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Seduction Of The Will,0.0,0.0,0.0,
tt0926187,0.0,,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,885005.0,en,Arjun Devaa,"Arjun Poojari lives in a small village in Central India with his mom, dad, & an unmarried sister. The entire village is grateful to Bade Thakur Jagawar Choudhry for all the work he has done for the village. Then one day Arjun finds out that Jagawar's younger brother, Vikram, had attempted to molest his sister. He beats him and takes him to Jagawar, who slaps him several times and asks him to seek forgiveness from Arjun and his sister. That night, Arjun is summoned to Jagawar's house and in his very presence, his sister is sexually assaulted by all Choudhry brothers, including Yogeshwar, Virendra, and Vishal. Arjun revolts and becomes a dreaded Dacoit - his mission: to kill all the Choudhry brothers at any and all costs.",0.6000000000000001,/2lTotcQRFWh336rXzNkY1xVX2B4.jpg,[],[],2001-11-23,0.0,133.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Arjun Devaa,0.0,0.0,0.0,
tt0971215,0.0,/b4HB8n6R51JxmYExyoxEeU0LGvI.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}]",,13273.0,ja,シェンムー・ザ・ムービー,"On November 29, 1986, Ryo Hazuki returns home to his family dojo to witness his father, Iwao Hazuki, battling with a man dressed in Chinese attire, who demands he hand over an item known as the Dragon Mirror. Iwao is murdered and Ryo embarks on a quest for revenge.",1.883,/osWRIOJZq1a8hp8TjtmcoMqh6oK.jpg,"[{'id': 12094, 'logo_path': None, 'name': 'AM2', 'origin_country': ''}, {'id': 12105, 'logo_path': None, 'name': 'Jay Film', 'origin_country': 'JP'}, {'id': 12106, 'logo_path': None, 'name': 'Simon Tse Productions, Inc.', 'origin_country': ''}, {'id': 113750, 'logo_path': '/A3QVZ9Ah0yI2d2GiXUFpdlbTgyr.png', 'name': 'SEGA', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-01-20,0.0,88.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Shenmue: The Movie,0.0,5.4,5.0,
tt0981034,0.0,,,0.0,"[{'id': 27, 'name': 'Horror'}]",,672259.0,ja,レディプラスティック,,1.091,/fjYpLdkvtCU7q7q4oS3JYXWC9Ep.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-09-29,0.0,111.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Lady Plastic,0.0,0.0,0.0,
tt0983251,0.0,/dINV5XtHFWwtZT0SUBrFRQRHLmo.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,623756.0,pl,Że życie ma sens,"The film is set in Osiedle Piastowskie in Zielona Góra. A group of friends from the yard finds a way to provincial stagnation in amateur filmmaking. Their latest picture is on the threshold of going beyond the concrete block. Unexpectedly, a boy from the neighborhood appears with new ideas. In addition to colorful laser techno events, happy evenings in a local pub and entertainment friends, it offers drug experiments.",0.6000000000000001,/3COd2Q9YECKKVjJ1OwBaEXXgVDT.jpg,[],[],2001-04-20,0.0,87.0,"[{'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,That Life Makes Sense,0.0,8.0,3.0,
tt1013675,0.0,,,0.0,"[{'id': 80, 'name': 'Crime'}]",,772673.0,lv,Paslēpes,"A young woman, Regina, has been killed in her apartment. Investigator Anderson holds Regina’s husband as a suspect for a murder because he is unable to remember his location at the time of the fateful event. Gradually, Anderson is convinced that Oto has not only killed his wife, but he also tries to hide his true identity – notorious criminal Schmit.",0.6000000000000001,/385v30SwRVjPiy5fOx0Fs25Q6aU.jpg,"[{'id': 63320, 'logo_path': None, 'name': 'Kaupo Filma', 'origin_country': 'LV'}]","[{'iso_3166_1': 'LV', 'name': 'Latvia'}]",2001-01-01,0.0,75.0,[],Released,,Hide-and-seek,0.0,0.0,0.0,
tt1027821,0.0,/8K0nRzMbZ3nefpKXFP7rZmt1ceV.jpg,,0.0,[],,1019679.0,hi,Jagira,"Jagira, a police officer, is implicated in a false case due to Mahakaal, a dacoit. Later, he escapes from prison and decides to avenge the injustice.",0.6000000000000001,/ckQ6oytHBWrLjoo7lzBIexQEIpS.jpg,[],[],2001-02-16,0.0,139.0,[],Released,,Jagira,0.0,0.0,0.0,
tt1037022,0.0,/dt6EiN6Zf6aFlqUSrfYnUitKk3w.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",,64384.0,ru,Бременские музыканты & Co,The classic story about a musicians from Bremen is told in not so classical way.,0.666,/7yR3Yu5xXb9ZL6BtuAvnTwosqW3.jpg,"[{'id': 170208, 'logo_path': '/8qh5BEyKYOQ0e81LPbvWHQvyOy5.png', 'name': 'Lenfilm', 'origin_country': 'RU'}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2000-06-06,0.0,90.0,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,The Musicians from Bremen,0.0,4.5,2.0,
tt1039952,0.0,/yTGmGjAd0gfpVK0ezoqWgx7AJkp.jpg,,500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,69399.0,ta,சிட்டிசன்,"Three prominent members of society, a judge, a police official and a district collector are kidnapped in broad daylight by a man who calls himself 'Citizen'. As CBI Officer Sarojini (Nagma) follows his trail she finds clues to a shocking mystery, of a village called Attipatthi which simply disappeared off the map of India, and to which each of these men is connected",2.47,/A7OYNRIbsDA91PIE3EgzfyA1Swb.jpg,"[{'id': 11831, 'logo_path': None, 'name': 'Nic Arts', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2001-06-08,500000.0,157.0,"[{'english_name': 'Tamil', 'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,,Citizen,0.0,6.633,15.0,
tt1051252,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,224930.0,ta,பூவெல்லாம் உன் வாசம்,"Chinna and Chella, two childhood friends from neighboring families, end up falling in love with each other. Soon, a misunderstanding leads to a rift between them and their families.",1.826,/hFspkdWyTNe6FFdDsAO6QqoP8JT.jpg,"[{'id': 7141, 'logo_path': '/xYOotF45iMXRYKBPwLWxBkJqswR.png', 'name': 'Aascar Films', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2001-08-17,0.0,158.0,"[{'english_name': 'Tamil', 'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Released,,Poovellam Un Vasam,0.0,6.2,10.0,
tt10521468,0.0,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,269979.0,pt,Dentro,"Porto 2001 project, made in the prison of Paços de Ferreira. Nuno Cardoso, the play director, develops this work with the prisoners during the time period of one year.  Documentation of the process: conversations with the prisoners in the context of the process of artistic creation and the theater project. Interviews and testimonials with various people who cross their experiences, their view of life and their life behind bars, with the development of the play.",0.6000000000000001,/s1sM9w4EkkkivByvWxjPmg7aOgp.jpg,"[{'id': 23412, 'logo_path': None, 'name': 'Porto 2001 Capital Europeia da Cultura', 'origin_country': ''}]","[{'iso_3166_1': 'PT', 'name': 'Portugal'}]",2001-01-01,0.0,255.0,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Dentro,0.0,0.0,0.0,
tt1073223,0.0,/le7N8M4bAM9suFGGTjvYblfmPT8.jpg,"{'id': 39199, 'name': 'Detective Conan Collection', 'poster_path': '/bV6EHK0Q65hHKSoVDeACbc960jQ.jpg', 'backdrop_path': '/mwz7lYimh8da0zZHOI41xNd86yH.jpg'}",0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",https://www.tms-e.co.jp/global/alltitles/conan/087305.html,32022.0,ja,名探偵コナン 天国へのカウントダウン,"As a pair of towers in Tokyo are being prepared for their grand opening, there is a series of murders of people connected to the towers. Conan suspects that the mysterious Syndicate may also be involved.",14.006,/eBe7AspQgmn0Lxy1O0J8BwvWJhe.jpg,"[{'id': 7164, 'logo_path': '/vHsaqTkQ2ZTbdqrCA272YahoVlg.png', 'name': 'TMS Entertainment', 'origin_country': 'JP'}, {'id': 882, 'logo_path': '/iDw9Xxok1d9WAM2zFicI8p3khTH.png', 'name': 'TOHO', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-04-21,0.0,100.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,Detective Conan: Count Down to Heaven,Case Closed: Countdown to Heaven,0.0,7.208,132.0,PG-13
tt1087646,0.0,/rPAo90KQkXlo4IlmglTplYrxRFo.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,44080.0,fa,Saye roshan,"Follows police detective Mohammad Alavi as he tries to deal with the death of his wife and daughters, and solve the case of a murdered woman.",0.6000000000000001,/4UVHZ2iVswjqYMgNMBTP0lLSvIO.jpg,[],"[{'iso_3166_1': 'IR', 'name': 'Iran'}]",2001-06-01,0.0,100.0,"[{'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,Twilight,0.0,10.0,1.0,
tt1093394,0.0,,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",,403866.0,en,The Vampire Combat,"Master Maolung is so obsessed with the supernatural that he keeps an eye on the ""yin"" wife of his eldest disciple, Hu Yaotu. Hu succeeds in keeping the master concealed. A century later, everybody has a new life without memory of the past. Maolung's loyal but evil follower swears to take revenge and save his master from the subdued world at any price.",0.6000000000000001,/e2fpSDwqSjrmpTItcsiva4HGSYW.jpg,[],[],2001-01-01,0.0,91.0,[],Released,,The Vampire Combat,0.0,4.0,1.0,
tt1105323,0.0,/nqPMmw1zjcCVRl98r4k0VwyQi3Y.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,770881.0,fa,آبی,While racing with her car a young girl Mahtab has an accident with a Taxi driver Arastoo. This lead them both to involve in more troubles and romantic adventures and know each other more.,0.6000000000000001,/qfFaDNtXRk40MwYFtbR8LaDHU8T.jpg,[],[],2001-02-01,0.0,80.0,"[{'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,The Blue,0.0,0.0,0.0,
tt1105375,0.0,/nLcvwWS4sgxUoRAOLGbz8DFmP5x.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,422445.0,fa,پارتی,"Amin is a young journalist who goes to jail because of something that he wrote, his friends want to free him, but they can't so they decided to make money by throwing parties at his sister's house, but everything gets worse.",0.901,/wdvZsArY5oVrIQtIGtXC4G2irHh.jpg,[],[],2000-10-03,0.0,84.0,"[{'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}]",Released,,The Party,0.0,9.0,2.0,
tt1111872,0.0,,,0.0,[],,281036.0,ta,நினைவிருக்கும் வரை,"Ninaivirukkum Varai is a 1999 Tamil film directed by K. Subash. The film stars Prabhu Deva, Keerthi Reddy, Anand and Ranjith in lead roles.",1.4,,[],[],1999-02-04,0.0,0.0,[],Released,,Ninaivirukkum Varai,0.0,7.5,1.0,
tt1121953,0.0,,,0.0,[],,494622.0,nl,Lastpak,"The protagonist in the film is an actor (René van het Hof) who is acting his life. He is a nuisance, but only for those who have had enough of his play acting or who are ashamed to be around this clown. His wife breaks up with him because she just can't tolerate the man any more and he seems to accept that in an apparently matter-of-fact way. He leaves the city for a cottage in the countryside.",0.6000000000000001,/zQ9ecbnz9CUB7TUQl6UAUZmnEsL.jpg,[],"[{'iso_3166_1': 'NL', 'name': 'Netherlands'}]",2001-01-01,0.0,72.0,"[{'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,,Nuisance,0.0,0.0,0.0,
tt1144441,0.0,,,0.0,[],,652243.0,en,Qatil Haseeno Ka,"Chaudhry runs a posh hotel in the Indian countryside. One day a recently married young couple, Harish and Seema, rent a room for their honeymoon. That night Seema is found killed in the bathtub. The Police are summoned but they are unable to get any clues. Harish meets with his friends who offer to locate the killer by renting rooms in the hotel as newly married couples.",0.6000000000000001,,[],[],,0.0,110.0,[],Released,,Qatil Haseeno Ka,0.0,0.0,0.0,
tt1161732,0.0,/7ol6aUxwXPVrM5IEArONDz5fa9k.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,496057.0,en,Darpan Chhaya,Two friends involve with same girl which eventually deteriorate their friendship.,0.84,/dpvoBSKAFLUjE8po5fUBq9kxoKA.jpg,[],[],2001-09-01,0.0,138.0,[],Released,,Darpan Chhaya,0.0,10.0,1.0,
tt1169826,0.0,,,0.0,[],,423354.0,en,Kyôfu gakuen,"This film tells three scary stories that take place in and around a school in Japan. While each of the stories can be viewed independently, they are linked by location and by the time they occur. The events are defined on the last day of summer vacation, the students contemplate the passage of their temporary freedom and the resumption of classes",0.6000000000000001,,[],[],2001-09-29,0.0,90.0,[],Released,,A Frightful School Horror,0.0,0.0,0.0,
